Date,IWM,QQQ,SPY
2010-11-04,63.26417922973633,48.41396713256836,99.66964721679688
2010-11-05,63.61774826049805,48.41396713256836,100.04463958740234
2010-11-08,63.56603240966797,48.47712707519531,99.85714721679688
2010-11-09,62.720890045166016,48.215511322021484,99.13973999023438
2010-11-10,63.41939163208008,48.459083557128906,99.5392074584961
2010-11-11,63.16931915283203,48.152366638183594,99.16417694091797
2010-11-12,62.117191314697266,47.36756896972656,97.99026489257812
2010-11-15,62.125850677490234,47.187171936035156,97.85166931152344
2010-11-16,60.91850280761719,46.41136932373047,96.32721710205078
2010-11-17,61.082366943359375,46.54669952392578,96.3761215209961
2010-11-18,62.27244567871094,47.295413970947266,97.79460906982422
2010-11-19,62.47941589355469,47.331485748291016,98.06363677978516
2010-11-22,62.7812614440918,47.7284049987793,97.98211669921875
2010-11-23,62.18621826171875,46.970672607421875,96.56363677978516
2010-11-24,63.5832633972168,47.91781997680664,97.99026489257812
2010-11-26,63.143436431884766,47.602108001708984,96.84894561767578
2010-11-29,63.238338470458984,47.56602478027344,97.1424560546875
2010-11-30,62.738121032714844,46.98872756958008,96.59622192382812
2010-12-01,64.143798828125,47.980987548828125,98.65062713623047
2010-12-02,64.79058837890625,48.46809387207031,99.91419982910156
2010-12-03,65.25630187988281,48.59437561035156,100.18325805664062
2010-12-06,65.66162109375,48.57633972167969,100.07723999023438
2010-12-07,66.04104614257812,48.60340881347656,100.13432312011719
2010-12-08,65.9979248046875,48.783817291259766,100.50115966796875
2010-12-09,66.22213745117188,48.82892608642578,100.89247131347656
2010-12-10,67.05001068115234,49.15367126464844,101.47943878173828
2010-12-13,66.70506286621094,48.982269287109375,101.54466247558594
2010-12-14,66.67059326171875,49.072479248046875,101.63434600830078
2010-12-15,66.46359252929688,48.855979919433594,101.16966247558594
2010-12-16,67.07589721679688,49.234859466552734,101.75663757324219
2010-12-17,67.2828369140625,49.27824783325195,101.86559295654297
2010-12-20,67.55017852783203,49.314395904541016,102.1114273071289
2010-12-21,68.30046844482422,49.612667083740234,102.75887298583984
2010-12-22,68.28053283691406,49.60363006591797,103.07850646972656
2010-12-23,68.19392395019531,49.47708511352539,102.93098449707031
2010-12-27,68.40184020996094,49.50421142578125,102.97196960449219
2010-12-28,68.21125793457031,49.413818359375,103.1194839477539
2010-12-29,68.35850524902344,49.52228546142578,103.19322204589844
2010-12-30,68.22855377197266,49.4047737121582,103.02932739257812
2010-12-31,67.77810668945312,49.224002838134766,103.05391693115234
2011-01-03,68.95623779296875,49.99227523803711,104.11929321289062
2011-01-04,67.93403625488281,49.956146240234375,104.06190490722656
2011-01-05,68.73101806640625,50.38094711303711,104.6028060913086
2011-01-06,68.41051483154297,50.54363250732422,104.39793395996094
2011-01-07,68.0206527709961,50.498435974121094,104.19303131103516
2011-01-10,68.41051483154297,50.688255310058594,104.06190490722656
2011-01-11,68.68769836425781,50.76057434082031,104.43067169189453
2011-01-12,69.27677154541016,51.12211227416992,105.3731460571289
2011-01-13,69.25080108642578,51.14018249511719,105.20100402832031
2011-01-14,69.77056884765625,51.519798278808594,105.96318054199219
2011-01-18,69.8225326538086,51.66441345214844,106.14347076416016
2011-01-19,68.02932739257812,51.0769157409668,105.10269165039062
2011-01-20,67.31898498535156,50.715362548828125,104.9633560180664
